t,gx,gy,pupil,valid,subj,trial,label
0.0,961.1585868163394,540.4932728924834,4.079100418735519,1,6,4,1
0.008333333333333333,960.2590905848227,540.1943353674474,4.123453626005738,1,6,4,1
0.016666666666666666,961.0604482325946,540.6268473473034,4.09277389469748,1,6,4,1
0.025,961.0450341375862,539.735486931955,4.107826441448637,1,6,4,1
0.03333333333333333,960.964426555536,538.2319696654457,4.070118006848233,1,6,4,1
0.041666666666666664,960.8113395493826,537.655384736473,4.175211167349492,1,6,4,1
0.05,959.9582020420469,538.7355021868055,4.084380822048495,1,6,4,1
0.058333333333333334,960.7117309827884,539.9032081115558,4.151936199750827,1,6,4,1
0.06666666666666667,960.4950248266482,538.9209400625681,4.058516422652195,1,6,4,1
0.075,959.640187829606,538.259857972788,4.090407473031679,1,6,4,1
0.08333333333333333,958.9651119766479,536.9916262156582,4.10692036976211,1,6,4,1
0.09166666666666666,959.815071616729,538.0176712615524,4.111211831893637,1,6,4,1
0.1,960.074353518377,537.201257997777,4.082381631499849,1,6,4,1
0.10833333333333334,959.8986386268325,538.3182071279094,4.093553717518959,1,6,4,1
0.11666666666666667,960.1641568521255,538.0613424534856,4.134308278396188,1,6,4,1
0.125,960.446256287288,538.7460069683337,4.098901513413451,1,6,4,1
0.13333333333333333,959.4515262971364,539.7144515720614,4.127042390063877,1,6,4,1
0.14166666666666666,959.4018233682478,540.6174334865884,4.100844192501434,1,6,4,1
0.15,961.1274544258338,540.1538447074305,4.059641241853376,1,6,4,1
0.15833333333333333,960.4719531636724,540.6262982391044,4.1194576507716825,1,6,4,1
0.16666666666666666,959.5100929466347,540.5881656462532,4.133538987754307,1,6,4,1
0.175,960.2658510601251,540.2713704832145,4.139903101001902,1,6,4,1
0.18333333333333332,959.9495728453821,539.3232461795681,4.13911019146295,1,6,4,1
0.19166666666666668,959.5465126128139,539.0592499491846,4.1356570817870955,1,6,4,1
0.2,958.8061355167039,537.9049798241621,4.124151374970927,1,6,4,1
0.20833333333333334,958.5519829145609,537.6555653587108,4.18503431172877,1,6,4,1
0.21666666666666667,958.6836277053369,536.323808915518,4.18358005908558,1,6,4,1
0.225,960.1568449935788,537.0243118699194,4.118183181185038,1,6,4,1
0.23333333333333334,960.2950912035222,537.6307135784294,4.128275252590802,1,6,4,1
0.24166666666666667,960.9303653029832,537.1168644527071,4.1152740258533465,1,6,4,1
0.25,960.598520685083,536.4547138117322,4.0931481083286085,1,6,4,1
0.25833333333333336,960.2224713635503,536.2708154627812,4.105218478486938,1,6,4,1
0.26666666666666666,962.1072714915643,535.1061677035002,4.159565380321164,1,6,4,1
0.275,960.5104675729265,535.5568787865841,4.169914252294556,1,6,4,1
0.2833333333333333,960.530013640814,535.9527437700671,4.111503971335924,1,6,4,1
0.2916666666666667,959.5234417448241,536.1712997657554,4.119270140522934,1,6,4,1
0.3,960.1462826596511,536.1538997579519,4.083491246009584,1,6,4,1
0.30833333333333335,958.5316514447313,535.6476399570006,4.120180838473683,1,6,4,1
0.31666666666666665,958.3429805593355,535.9027539081927,4.099678814473087,1,6,4,1
0.325,959.4443853760401,535.5528277689236,4.081272770085636,1,6,4,1
0.3333333333333333,959.1889327453109,535.0055250619662,4.144753179623183,1,6,4,1
0.3416666666666667,958.336569981157,536.5337251507176,4.130445635674499,1,6,4,1
0.35,960.5521336793644,536.8034931153571,4.158192529806828,1,6,4,1
0.35833333333333334,958.5185658572275,536.3636554633016,4.1468974818836415,1,6,4,1
0.36666666666666664,959.1975607024265,535.2249356670449,4.131766351637386,1,6,4,1
0.375,959.5341027589811,535.3114041706345,4.1021436481112605,1,6,4,1
0.38333333333333336,958.8467143043239,534.9366027083333,4.13978923627789,1,6,4,1
0.39166666666666666,958.5095692773644,534.0905335350418,4.175023116284729,1,6,4,1
0.4,959.2893452371544,532.7776528900711,4.130155936227513,1,6,4,1
0.4083333333333333,959.4853789843112,532.0297551809336,4.1627811663309044,1,6,4,1
0.4166666666666667,959.5519213827395,531.574115995633,4.154649342228754,1,6,4,1
