t,gx,gy,pupil,valid,subj,trial,label
0.0,961.0286949744496,539.4733139539703,3.195755724771459,1,0,2,0
0.008333333333333333,961.7305444830943,539.4160912497003,3.20086211739896,1,0,2,0
0.016666666666666666,962.119747262316,539.0283966226071,3.2048264607491603,1,0,2,0
0.025,961.5288981218831,539.5401178476596,3.2181327880893105,1,0,2,0
0.03333333333333333,961.4386006559782,540.6679440593888,3.2023544490405222,1,0,2,0
0.041666666666666664,960.8630820916717,540.1925197666883,3.2092855734333736,1,0,2,0
0.05,961.7733289596229,541.0209927040052,3.2155513129131,1,0,2,0
0.058333333333333334,962.4005311385978,541.1571051667727,3.1843150870174117,1,0,2,0
0.06666666666666667,961.1429490129466,541.1692020527803,3.2177803779295884,1,0,2,0
0.075,960.6011844335025,540.4488345872413,3.2194371206501264,1,0,2,0
0.08333333333333333,960.6390063542765,541.1758681418263,3.2260600712771965,1,0,2,0
0.09166666666666666,960.8883928329885,541.6585945852478,3.2209641598015994,1,0,2,0
0.1,961.1424919316747,541.768107834195,3.222666417099257,1,0,2,0
0.10833333333333334,961.303855678447,542.5046273256023,3.2077182572952876,1,0,2,0
0.11666666666666667,962.5334849263643,542.8626364435223,3.2247682208962134,1,0,2,0
0.125,962.1403319522965,541.9037548697688,3.248487594646608,1,0,2,0
0.13333333333333333,963.2977225748881,541.7373398230437,3.2131614228972256,1,0,2,0
0.14166666666666666,963.6785876296912,541.7204136517221,3.210825152020047,1,0,2,0
0.15,961.9166362383717,542.3892345464179,3.1859521110554123,1,0,2,0
0.15833333333333333,961.6608796837642,543.1829255336853,3.2671714158574017,1,0,2,0
0.16666666666666666,961.9264503279061,543.4663675689926,3.254289596532497,1,0,2,0
0.175,961.2366072786575,543.5544187636461,3.2617195500727183,1,0,2,0
0.18333333333333332,962.0302738131974,543.8350471552194,3.2046582581887373,1,0,2,0
0.19166666666666668,961.8578866674146,544.1296249130351,3.2075960183973025,1,0,2,0
0.2,961.2584565416063,544.7030311588071,3.2324852245449582,1,0,2,0
0.20833333333333334,961.5561380589694,545.0460725025624,3.2142406107591213,1,0,2,0
0.21666666666666667,961.1313391874844,544.1851281129489,3.204854966848399,1,0,2,0
0.225,961.1068197035723,543.9124629262691,3.1947770217025973,1,0,2,0
0.23333333333333334,961.078984260753,543.8372653895797,3.251657150912558,1,0,2,0
0.24166666666666667,961.1622257270237,544.6097687497779,3.2294788373767056,1,0,2,0
0.25,961.3713341181794,544.6705331080799,3.2411505927340256,1,0,2,0
0.25833333333333336,962.0777109978801,545.1221375985192,3.2487049746831214,1,0,2,0
0.26666666666666666,962.101724271247,544.3751775880128,3.23611479837789,1,0,2,0
0.275,962.1620488562968,544.14865251666,3.252978580421084,1,0,2,0
0.2833333333333333,962.0734897783842,542.8818021389993,3.253340894495879,1,0,2,0
