t,gx,gy,pupil,valid,subj,trial,label
0.0,959.6400997176243,539.814271571704,3.2168508103932547,1,2,8,0
0.008333333333333333,958.061125963123,539.5371769878188,3.1882366855880866,1,2,8,0
0.016666666666666666,1264.0831262739116,760.0455266974458,3.2052553422290213,1,2,8,0
0.025,1264.4817913113877,759.6702509761353,3.233115021897473,1,2,8,0
0.03333333333333333,958.9096724527735,539.3359874169369,3.2189342915326535,1,2,8,0
0.041666666666666664,958.9444727024414,539.1416496400311,3.174497257116576,1,2,8,0
0.05,958.9555409249274,539.4915565383197,3.231890269455297,1,2,8,0
0.058333333333333334,959.1726868628213,539.8355851849349,3.206835025350601,1,2,8,0
0.06666666666666667,959.3466777859932,539.341978463122,3.2160491797502986,1,2,8,0
0.075,959.5461559370362,539.3561585991159,3.2469127996603433,1,2,8,0
0.08333333333333333,959.6810704367022,539.1125962697926,3.1884910435616227,1,2,8,0
0.09166666666666666,959.2150451461515,538.9295662818097,3.2003522333088488,1,2,8,0
0.1,958.6106690553828,538.3412689879598,3.1972933625036246,1,2,8,0
0.10833333333333334,958.5598759378935,538.4930908798796,3.180319335677199,1,2,8,0
0.11666666666666667,957.5460914527418,538.024347063425,3.2271056556188964,1,2,8,0
0.125,957.9222533459126,539.0168843595629,3.188111440211545,1,2,8,0
0.13333333333333333,958.957094182521,538.221335237386,3.234944428247189,1,2,8,0
0.14166666666666666,958.5766632496144,538.7259158171639,3.2175519434322837,1,2,8,0
0.15,958.8492888051284,538.4784146492868,3.1993037670902993,1,2,8,0
0.15833333333333333,958.7661390760081,539.1525710287694,3.2091903157549586,1,2,8,0
0.16666666666666666,958.7904603249385,539.2380364502939,3.210574173219364,1,2,8,0
0.175,958.8023760994266,539.0169251464025,3.1977494277112766,1,2,8,0
0.18333333333333332,959.2197344155716,539.0239040429681,3.2943714322817974,1,2,8,0
0.19166666666666668,958.3706312822492,539.1589943456011,3.2328504761341392,1,2,8,0
0.2,959.0520655540694,538.97646293341,3.224822169241253,1,2,8,0
0.20833333333333334,960.2167041004296,538.84535343867,3.2368411302247893,1,2,8,0
0.21666666666666667,960.5136103816826,538.3040357837951,3.20523199756828,1,2,8,0
0.225,960.4903639408058,537.9921337597318,3.245811851224672,1,2,8,0
0.23333333333333334,960.9423409703096,538.2079954564036,3.206597841516287,1,2,8,0
0.24166666666666667,961.418259120327,538.8373400023816,3.229858774601465,1,2,8,0
0.25,961.3156110277927,539.9521155867096,3.2640315017490678,1,2,8,0
0.25833333333333336,961.2758930642187,540.4083917898181,3.274884492738609,1,2,8,0
0.26666666666666666,962.1965334924627,539.2623183507577,3.24663804410155,1,2,8,0
0.275,963.0489427240652,539.511282768144,3.208182666504991,1,2,8,0
0.2833333333333333,962.9629454259801,539.7857047576304,3.225491428103223,1,2,8,0
0.2916666666666667,962.0475194080472,539.6407719892107,3.2062700097246877,1,2,8,0
0.3,961.277462137064,538.9811131501573,3.2266550507691787,1,2,8,0
0.30833333333333335,960.2952102971759,538.8263937945827,3.2504988893570723,1,2,8,0
0.31666666666666665,960.7560969545647,538.7667022674141,3.2681667011329156,1,2,8,0
0.325,961.2268445556322,539.7618150707872,3.213850048080474,1,2,8,0
0.3333333333333333,961.2105530265452,539.3788775355023,3.2467740307093376,1,2,8,0
0.3416666666666667,961.4579632756557,539.6955753219121,3.2460308988864264,1,2,8,0
0.35,961.8260957000901,540.020704498502,3.213148437802882,1,2,8,0
0.35833333333333334,961.8212667283645,540.275496600744,3.245070503857375,1,2,8,0
0.36666666666666664,962.1941799861522,540.8459228724965,3.29761279460007,1,2,8,0
0.375,961.207287666175,541.0275488041608,3.216089308023623,1,2,8,0
0.38333333333333336,960.9447231092347,540.3160799414931,3.2198431616625327,1,2,8,0
0.39166666666666666,961.0697756793642,539.3540332577229,3.2359756121221492,1,2,8,0
0.4,961.3466574120654,539.11819806101,3.2030616100549514,1,2,8,0
0.4083333333333333,961.3706600837202,539.2410872996026,3.2660148251860472,1,2,8,0
0.4166666666666667,961.0340370224214,537.8966095847867,3.2668563441858818,1,2,8,0
0.425,961.0769172281317,538.3505864084315,3.250076972625279,1,2,8,0
0.43333333333333335,961.3681934954504,538.6947457136639,3.247927361942833,1,2,8,0
0.44166666666666665,961.3854537071464,538.776328777203,3.251872373719139,1,2,8,0
0.45,961.0029350067958,539.2520847539382,3.272502836466303,1,2,8,0
0.4583333333333333,961.1623150282426,539.1842816937836,3.2555445134545598,1,2,8,0
