t,gx,gy,pupil,valid,subj,trial,label
0.0,960.1234695823944,540.0849242560756,3.1832902050296514,1,2,6,0
0.008333333333333333,960.0062227130513,539.7547131359565,3.2092047053856265,1,2,6,0
0.016666666666666666,960.5977128715411,539.6826064161339,3.2200078659417444,1,2,6,0
0.025,960.3800992792002,538.0985854771519,3.2182705982478668,1,2,6,0
0.03333333333333333,960.324425557424,538.2137109663154,3.209139279722874,1,2,6,0
0.041666666666666664,960.3521470343035,538.6349781366265,3.2050276978116816,1,2,6,0
0.05,961.0869101340277,539.6754972239908,3.183868234966685,1,2,6,0
0.058333333333333334,961.1123086526028,540.1008239649776,3.1908888853547555,1,2,6,0
0.06666666666666667,961.663226906369,540.6856954466699,3.1949607732968732,1,2,6,0
0.075,962.1286412454184,539.9119226344096,3.2571842488388345,1,2,6,0
0.08333333333333333,962.0212363698322,540.0886338222793,3.1734675059227158,1,2,6,0
0.09166666666666666,961.9924736126737,539.2743198165003,3.212441964974687,1,2,6,0
0.1,961.8454500489937,539.0673714502598,3.2266813002449584,1,2,6,0
0.10833333333333334,961.2156821799158,539.4387163911201,3.225004827128097,1,2,6,0
0.11666666666666667,961.1873701620801,539.7812949278728,3.195303046254206,1,2,6,0
0.125,960.3356559337526,539.9557314169297,3.193917685162254,1,2,6,0
0.13333333333333333,960.5269923263301,539.4700125377556,3.185548968805811,1,2,6,0
0.14166666666666666,960.6628932390665,539.1231849804425,3.22743256189527,1,2,6,0
0.15,960.4025402412251,538.9788883656754,3.176117310614503,1,2,6,0
0.15833333333333333,960.4187520502963,538.4806180729295,3.2069764366445415,1,2,6,0
0.16666666666666666,961.168866454478,538.0691359299366,3.2070363441410397,1,2,6,0
0.175,961.429310045146,538.1602546575133,3.2280258361476464,1,2,6,0
0.18333333333333332,961.8951540991354,537.292113634875,3.2613291247976224,1,2,6,0
0.19166666666666668,962.0042495300349,537.0954345097257,3.2366779073239247,1,2,6,0
0.2,962.3328193558713,537.1337651231046,3.1955249857543806,1,2,6,0
0.20833333333333334,961.9733942278809,537.4658318485067,3.2103222646493115,1,2,6,0
0.21666666666666667,961.6424441006089,536.7900142014889,3.21194713482802,1,2,6,0
0.225,962.2110900570909,536.5345449035688,3.2077862865727624,1,2,6,0
0.23333333333333334,962.107562321985,536.7882230550887,3.228379783715621,1,2,6,0
0.24166666666666667,962.2324417820887,536.6714506687997,3.197105323427624,1,2,6,0
0.25,962.088150954963,536.0046571359384,3.2180488659445126,1,2,6,0
0.25833333333333336,962.9126801573005,536.494421614217,3.246338610959252,1,2,6,0
0.26666666666666666,962.902743504095,536.1884015996399,3.2322023721635977,1,2,6,0
0.275,963.0020792281304,536.2293673939866,3.2512452609315208,1,2,6,0
0.2833333333333333,963.3421323340651,536.2907804072181,3.236914440512968,1,2,6,0
0.2916666666666667,962.5837225100753,536.6992740718448,3.220027348067079,1,2,6,0
0.3,962.9148640342265,536.0145218054391,3.22719034422161,1,2,6,0
