t,gx,gy,pupil,valid,subj,trial,label
0.0,959.0329066163113,539.2285916925429,4.133056744148754,1,3,7,1
0.008333333333333333,958.3125325671,538.8919506100548,4.093675819339777,1,3,7,1
0.016666666666666666,957.9255354915465,539.2600197505848,4.100064697237422,1,3,7,1
0.025,957.362213241561,540.0594170965489,4.122722173921854,1,3,7,1
0.03333333333333333,956.9945632539404,541.0817121050508,4.12497650478682,1,3,7,1
0.041666666666666664,957.5070237829206,541.1296827242556,4.140893780916215,1,3,7,1
0.05,958.1823011259436,541.5410173754276,4.074165047793648,1,3,7,1
0.058333333333333334,665.6022865098058,875.2860547609542,4.092526986231274,1,3,7,1
0.06666666666666667,665.4254432951543,875.2541648587904,4.1381805719566085,1,3,7,1
0.075,957.6215232987306,540.0089298373142,4.064494597427306,1,3,7,1
0.08333333333333333,,,,0,3,7,1
0.09166666666666666,,,,0,3,7,1
0.1,,,,0,3,7,1
0.10833333333333334,,,,0,3,7,1
0.11666666666666667,,,,0,3,7,1
0.125,,,,0,3,7,1
0.13333333333333333,,,,0,3,7,1
0.14166666666666666,,,,0,3,7,1
0.15,,,,0,3,7,1
0.15833333333333333,,,,0,3,7,1
0.16666666666666666,,,,0,3,7,1
0.175,,,,0,3,7,1
0.18333333333333332,,,,0,3,7,1
0.19166666666666668,,,,0,3,7,1
0.2,,,,0,3,7,1
0.20833333333333334,954.2771637355628,538.9690134782519,4.144970008478376,1,3,7,1
0.21666666666666667,954.7469234733489,539.3824926659865,4.124566685846662,1,3,7,1
0.225,956.1837457966895,539.5066383490653,4.127714665156753,1,3,7,1
0.23333333333333334,956.2549784450811,539.95256045198,4.097694877143704,1,3,7,1
0.24166666666666667,956.1962344779757,540.5001673761233,4.119347852644275,1,3,7,1
0.25,955.5021056694598,540.0721800786665,4.109283953647323,1,3,7,1
0.25833333333333336,955.7315467025755,539.7244462189311,4.148109785987206,1,3,7,1
0.26666666666666666,956.2423249260231,540.1095343682039,4.121234756527246,1,3,7,1
0.275,955.6356749973147,540.6298665112498,4.154190893884683,1,3,7,1
0.2833333333333333,955.8849720097891,539.7813545524388,4.194026386674091,1,3,7,1
0.2916666666666667,954.4446671357173,539.964003943134,4.112574676654416,1,3,7,1
0.3,955.1969985266043,540.5696973407714,4.169378348774225,1,3,7,1
0.30833333333333335,955.4315826428231,541.3629782872822,4.119482480303563,1,3,7,1
0.31666666666666665,1020.5072884012161,218.83207272936767,4.16662691560388,1,3,7,1
0.325,1021.2562294020354,219.23459772789107,4.113369081119122,1,3,7,1
0.3333333333333333,957.6730078280476,539.3961751297895,4.112494824948149,1,3,7,1
0.3416666666666667,958.7464409255906,538.2818113206416,4.121326014117985,1,3,7,1
0.35,960.1474702371286,537.5825630589284,4.147178695951529,1,3,7,1
0.35833333333333334,959.5970024740452,538.3696291464292,4.12828441183069,1,3,7,1
0.36666666666666664,959.1983410819691,537.9597926646798,4.13481546150363,1,3,7,1
0.375,958.4399462020187,537.3263982567138,4.1583336511229145,1,3,7,1
0.38333333333333336,958.164152371949,537.64884548233,4.088553647081261,1,3,7,1
0.39166666666666666,959.0479490373374,536.9318386396839,4.175240256334955,1,3,7,1
0.4,959.7586887839875,537.1287558153354,4.162655729949611,1,3,7,1
0.4083333333333333,958.4042260694957,538.5229545390881,4.184358834087071,1,3,7,1
0.4166666666666667,957.9061029418723,538.2961712549188,4.131754369148882,1,3,7,1
0.425,956.6940950606003,538.5756636115024,4.200567064252417,1,3,7,1
0.43333333333333335,957.8908063116968,538.5734659909602,4.156501278559783,1,3,7,1
0.44166666666666665,957.6415913787713,538.9237723643538,4.17926721397565,1,3,7,1
0.45,957.2905013748668,538.1539375982078,4.129063838107768,1,3,7,1
0.4583333333333333,957.1502164216267,537.349865265816,4.168784731300002,1,3,7,1
0.4666666666666667,957.3709568487383,536.5806685374881,4.100792679472784,1,3,7,1
0.475,958.4415811784911,537.9044046026495,4.188446060568255,1,3,7,1
0.48333333333333334,957.6710138026897,537.5732297864708,4.220127899366242,1,3,7,1
0.49166666666666664,957.7664900336388,536.907469818589,4.093246462861734,1,3,7,1
0.5,958.2774641133182,537.3529839025497,4.152308292452659,1,3,7,1
0.5083333333333333,958.0839661386617,538.0409147370515,4.148607490069823,1,3,7,1
0.5166666666666667,957.2230436057936,537.0878491207407,4.125777320204555,1,3,7,1
0.525,957.6917213584034,536.0843089684223,4.199851547767919,1,3,7,1
0.5333333333333333,956.3285039035999,536.4401211228112,4.197258347464868,1,3,7,1
0.5416666666666666,955.2631075316698,535.3655655124962,4.0860986813339775,1,3,7,1
0.55,955.8161557042213,534.6939717016697,4.193098933546237,1,3,7,1
0.5583333333333333,954.4447472327873,535.5589696228785,4.156171722664598,1,3,7,1
0.5666666666666667,954.791729276968,536.3597126235927,4.190865244069105,1,3,7,1
