dur,pupil_mean,pupil_std,pupil_p95,pupil_slope,blink_rate,saccade_prop,speed_mean,gaze_std_x,gaze_std_y,gaze_entropy,label,subj,trial
31.991666666666667,-0.06129302197646431,0.08430234837541112,0.08246147087544965,-0.00032612487598702533,5.626465214766724,0.36015625,1482.847805424069,75.38310672185165,45.694470335534646,0.5398539580733737,1,0,0
31.991666666666667,-0.05160733818118253,0.07457182850608964,0.04937154077000158,-0.00017246252173662113,9.377442024611206,0.09453125,582.7944784661312,44.91190818925716,22.89585070412256,1.0157411001229262,0,0,1
37.99166666666667,-0.0650830897556098,0.07357840669104412,0.04137217604880783,-0.00014827327957707737,9.475762213593882,0.08859649122807017,574.8813383169277,40.02049226343975,21.971183524886587,0.1258240544280282,0,0,2
35.99166666666667,-0.07289702655857777,0.07294736097497112,0.023283429261027288,-0.0005351819565757494,10.002315334101258,0.08101851851851852,528.6288306496244,34.88081976093063,22.795308307084603,0.8320159307328782,0,0,3
30.991666666666667,-0.05663559372221399,0.08684450301638717,0.113721945207901,-0.0008997005929767696,5.80801289545101,0.37338709677419357,1389.351773512198,68.48446113702946,45.493613211545686,0.8767288699398852,1,0,4
32.99166666666667,-0.058896813652419416,0.07376186473647083,0.041976666061895755,-0.00015657507794494756,9.093205338350321,0.09292929292929293,419.17836300918765,28.887796934275123,21.920870287302165,0.9504661078778296,0,0,5
30.991666666666667,-0.050768354927578,0.07405007084432494,0.05097626884356676,-0.0006541445911301652,9.68002149241835,0.08817204301075268,523.6797375590553,34.86190847131,23.79102168556298,0.6421462002200657,0,0,6
22.991666666666667,-0.06093130042561155,0.08181784389169125,0.06970923080246164,-0.00047280785549108563,5.219282335056603,0.36920289855072463,1379.9610300731674,72.5023923115845,43.317114917668974,0.3158896002900003,1,0,7
38.99166666666667,-0.04922853529472517,0.08521998018775294,0.10629061400164626,-0.0006073727349138031,4.616371012344973,0.35106837606837604,1531.3301293995933,73.93679667123713,51.840520762121315,0.3445543030485627,1,0,8
35.99166666666667,-0.06787180990000216,0.0735585444629663,0.03366451381759982,-0.000497162470656886,10.002315334101258,0.08912037037037036,507.33205750904096,42.47902241850323,18.624817763180037,0.7553039639462548,0,0,9
24.991666666666667,-0.05513183966852042,0.08506638605618261,0.10054676832518798,-0.0017414460082890997,4.801600521983486,0.37866666666666665,1409.177350502008,67.47447587067639,48.82452827733012,1.1257335862993507,1,1,0
30.991666666666667,-0.05741897375836666,0.0748285591913565,0.051236380853530925,-0.0006804267407733067,9.68002149241835,0.08736559139784947,514.904476066184,33.81880163006162,27.086292430702702,0.5204403874028338,0,1,1
19.991666666666667,-0.05873016809643925,0.07440913217893808,0.043000697086634794,-0.0024457731420179556,9.003751536128798,0.08583333333333333,596.2766691679998,33.380793736918825,31.927107774404178,0.10937571802689296,0,1,2
37.99166666666667,-0.05486701193554281,0.0738465220723406,0.04514771606346942,-0.00012163264473815547,9.475762213593882,0.08135964912280702,468.88484063208904,33.16935526609585,20.146438541023453,1.110930197423627,0,1,3
28.991666666666667,-0.07067150947744195,0.07388494100777097,0.026228379862616797,-0.0009032191707836674,8.278240856681997,0.08764367816091954,515.8548856989078,36.914105385239814,23.99665192483251,0.546245802311659,0,1,4
34.99166666666667,-0.05256139731627971,0.08697755027988635,0.11848618480799394,-0.0008871398639397963,5.144081915447156,0.3788095238095238,1568.2745375798293,75.13670362698142,48.65398624282663,0.7790357308443197,1,1,5
19.991666666666667,-0.04778561707797571,0.08457886584821801,0.10260231134082506,-0.002790812733815774,6.002501024085865,0.38125,1466.405784942481,72.78362987034716,46.00959024211752,0.2146440020282966,1,1,6
34.99166666666667,-0.07069226897506256,0.08568336527013357,0.08583516304357262,-0.0008660986642782541,5.144081915447156,0.385,1661.74438619251,79.88887429752565,47.897928189560105,1.0663479964632616,1,1,7
19.991666666666667,-0.047497969890068,0.08528635713109724,0.10232083908555553,-0.002824683444747109,6.002501024085865,0.3670833333333333,1503.4888400580342,71.18672499916784,44.95783620970704,0.4546431019868602,1,1,8
23.991666666666667,-0.06289007762906991,0.07307454879211002,0.03731196343061191,-0.0012600908121333876,7.502605052442251,0.090625,531.7587318906396,37.37750957131235,27.613954218550205,1.2794304969861696,0,1,9
33.99166666666667,-0.06178749126828782,0.07470354838042302,0.040423408447193075,-0.0006752579356538431,8.825692556130184,0.0857843137254902,538.2731830482568,41.07421462113212,21.15152073814302,0.7908170803822469,0,2,0
24.991666666666667,-0.0577140922376609,0.07452771888386166,0.05469620045371415,-0.0016226592092936749,9.603201043966973,0.09533333333333334,588.1728189717985,37.41586806165647,26.711613173786972,0.12215093982525244,0,2,1
27.991666666666667,-0.04658173785987218,0.0735105292632619,0.052026386262774026,-0.00023200939470186527,8.573980332916744,0.08958333333333333,605.4701199902707,39.56668763461866,25.533389303901902,0.914413462592923,0,2,2
27.991666666666667,-0.04695785047958002,0.08321138242835631,0.09921741645641778,-0.00041427343663734943,4.286990166458372,0.37351190476190477,1694.8939260542543,88.7826446639912,47.22683382658863,1.19419303358809,1,2,3
30.991666666666667,-0.05210472104722358,0.08475516517959007,0.09736568756909535,-0.0008388045641690193,5.80801289545101,0.36532258064516127,1294.5144710381942,61.25917500623175,42.049654495923285,0.8699410149892927,1,2,4
27.991666666666667,-0.06532243937986135,0.0737322076000571,0.0314429279292804,-0.00025895398464211884,8.573980332916744,0.08244047619047619,523.9511253784183,36.77487605186187,21.993492195426036,0.7521132976117701,0,2,5
19.991666666666667,-0.06355421883587366,0.0744863225702307,0.04261879360676602,-0.002475830943518253,9.003751536128798,0.07916666666666666,541.9676776831985,35.151097126961155,25.50229344933257,0.4766540037401267,0,2,6
19.991666666666667,-0.06515922004677026,0.08400384063558358,0.08210588707576176,-0.0027404441560064377,6.002501024085865,0.3745833333333333,1486.8472377688827,74.10969811243751,44.399873024412514,0.4471122370734388,1,2,7
24.991666666666667,-0.05612639903278325,0.07474079363219556,0.0563181570797383,-0.0015531876521609105,9.603201043966973,0.09166666666666666,546.7078688392144,33.34511540153224,25.603782553180146,0.6640985314782686,0,2,8
23.991666666666667,-0.04480796653084801,0.08479611029501335,0.10791017072255406,-0.0016909427128307686,5.001736701628167,0.37604166666666666,1524.212266060741,75.89785921490632,48.465004737814645,0.7323325565393798,1,2,9
24.991666666666667,-0.05740293334676437,0.0850826762991006,0.10337572445270962,-0.0017981277724261455,4.801600521983486,0.388,1408.253601123641,67.70103428200284,46.992681872115895,0.7244170198169214,1,3,0
37.99166666666667,-0.06684110684069315,0.08370075485588419,0.0766234394361426,-0.00024275284285357992,4.737881106796941,0.36578947368421055,1268.072386462002,67.80836013132243,53.354813547928224,1.1844814135847588,1,3,1
38.99166666666667,-0.055366012206860486,0.07435078112887152,0.0466757193467497,-0.0004746816151539499,9.232742024689946,0.09188034188034189,477.0375946818892,29.716242146164234,25.280659279178423,0.583350862059276,0,3,2
35.99166666666667,-0.0648355475394957,0.08311244743043623,0.07567420860813,-0.0006135226861932023,5.001157667050629,0.3736111111111111,1446.4281049863653,66.57536064990077,49.60777129259105,0.5117494461320521,1,3,3
36.99166666666667,-0.05376962176208604,0.0745553400001376,0.049692657904713916,-0.00013678112363068213,9.731921588179807,0.08603603603603603,519.1583762109186,36.38870416933507,22.9300801144506,0.169538153383523,0,3,4
32.99166666666667,-0.06666727547316498,0.07442301271434186,0.037353782573037585,-0.00012084229727213834,9.093205338350321,0.0904040404040404,529.0680409303334,35.30608930832798,26.447085194252526,0.736132457355414,0,3,5
33.99166666666667,-0.059518194186913495,0.08404987554226037,0.08118405272243712,-0.0007897816231579684,5.29541553367811,0.38382352941176473,1440.311652193443,72.45304672818335,44.5273492691262,0.8858332823895173,1,3,6
20.991666666666667,-0.044667773328214276,0.08607936585749237,0.12154511733488342,-0.0015840063613966877,5.7165541718304125,0.3476190476190476,1380.625512878545,74.91868810459174,47.09940975508368,0.8281426223536248,1,3,7
24.991666666666667,-0.049886470926259086,0.086203605215758,0.11033060725045227,-0.0017453495651924293,4.801600521983486,0.36466666666666664,1432.223819883431,73.76918945558882,45.570287553666404,0.6631580618587696,1,3,8
20.991666666666667,-0.05009975669464591,0.07442617884841106,0.060991090460123035,-0.0014748723330831226,8.574831257745618,0.0884920634920635,430.5460734417945,33.0030920503246,12.831247271266305,0.7338759448627258,0,3,9
32.99166666666667,-0.056730616645816793,0.07437709577877762,0.060885205194627895,-0.00016964288883617208,9.093205338350321,0.07803030303030303,467.6700816037673,32.82047513586788,24.74833735343085,0.5892234087100156,0,4,0
35.99166666666667,-0.0696734271139951,0.07427878271483256,0.03274939442005988,-0.0005387795103831076,10.002315334101258,0.08981481481481482,551.2642927547649,38.81951081446061,22.429452814866163,0.722026234418388,0,4,1
29.991666666666667,-0.04644495609247335,0.08463270932459528,0.10744625679349898,-0.0011876837137603305,6.001667117751596,0.3586111111111111,1395.5234624984944,72.83385023755658,47.37255024477854,1.0321562093638137,1,4,2
31.991666666666667,-0.055713976716558714,0.07334469310339474,0.03910328760204864,-0.0001648090549983063,9.377442024611206,0.09036458333333333,435.923057039355,31.36726060445584,18.955338241301376,0.7281467211768522,0,4,3
25.991666666666667,-0.05677890439961383,0.07509235315284181,0.05829023870841697,-0.000987949226659281,9.233728737902261,0.08846153846153847,497.74186459564623,37.82403158525371,19.27607372829188,0.7363828200000415,0,4,4
31.991666666666667,-0.06990231911494783,0.08610886877919988,0.08894183583586367,-0.00021641087412424624,5.626465214766724,0.38255208333333335,1204.4811659862291,61.53598216084849,39.6265443129936,0.767246059160559,1,4,5
19.991666666666667,-0.04508222767497031,0.0845198805805437,0.10500159048038872,-0.002540802362908,6.002501024085865,0.3620833333333333,1463.353460681722,66.29584462895204,46.53726561937423,0.20952289682841496,1,4,6
38.99166666666667,-0.06385151788540594,0.08301247868658572,0.07421741891861101,-0.0006553175627345504,4.616371012344973,0.36217948717948717,1541.7880465617893,79.28823517299911,49.30980086258459,1.454005568473168,1,4,7
21.991666666666667,-0.043670184162819314,0.07473894339608513,0.06431643297494685,-0.000240388516630381,8.184918507415151,0.08484848484848485,466.73329813980865,28.765678221758748,26.37316698153404,0.9814087703052414,0,4,8
21.991666666666667,-0.04514756349660862,0.07479683085179369,0.06014904279396191,-0.00022989176836195286,8.184918507415151,0.08712121212121213,641.844990215513,45.12579584440991,22.906543993359563,0.30778093592558287,0,4,9
37.99166666666667,-0.04507106055573401,0.08278079622384844,0.09851437741108773,-0.000244444318207395,4.737881106796941,0.362280701754386,1267.8847819419382,72.13566166472464,41.768060402634745,1.2391637515506835,1,5,0
24.991666666666667,-0.06577390357084177,0.08449536829270761,0.08497435820767076,-0.0018498876937998272,4.801600521983486,0.36566666666666664,1214.683430131157,62.563117579564846,38.5815129627933,0.9872372143481575,1,5,1
34.99166666666667,-0.04935672313470434,0.08467337341579348,0.09751244324474151,-0.0008901362325323455,3.4293879436314376,0.370952380952381,1367.2258135808231,73.17497532710314,38.59383314369736,0.3518489780079568,1,5,2
19.991666666666667,-0.057049058766181264,0.07439527401127476,0.04448892271245154,-0.002467828499947942,9.003751536128798,0.08875,525.7523192203678,33.27750292786436,28.471599771366783,0.1334767641248508,0,5,3
28.991666666666667,-0.07135783041700763,0.07390491715740988,0.027527228161229725,-0.0009347544018729453,8.278240856681997,0.08850574712643679,500.96420131530294,32.1473436337801,22.85313561395228,0.7862947621943709,0,5,4
37.99166666666667,-0.052266854041526416,0.08307696882898796,0.08922743601293907,-0.00023914569184760093,4.737881106796941,0.35833333333333334,1587.3672590583135,81.41581709044013,54.3992265800934,1.1863218570799463,1,5,5
31.991666666666667,-0.04598334257420828,0.07505467875057627,0.06309024492828588,-8.382890550117867e-05,9.377442024611206,0.08880208333333334,587.332270178734,43.85580568752901,23.184904386262225,0.10243648233502639,0,5,6
38.99166666666667,-0.06417884771943452,0.08220947838419497,0.06916310971575797,-0.000603899239806971,4.616371012344973,0.3730769230769231,1267.528699074546,57.3054132537625,47.10266531053815,1.0512120883959015,1,5,7
37.99166666666667,-0.07238991452448992,0.07374363940591463,0.02847754458513453,-0.0001497594731395292,9.475762213593882,0.0824561403508772,511.5333138164337,36.75581746968622,21.17914337397118,0.14568428304951853,0,5,8
35.99166666666667,-0.054529428291107435,0.07468121571677973,0.05161751314434917,-0.0004938320861954691,10.002315334101258,0.08009259259259259,498.4704132625099,40.88328247299865,17.92637010586299,0.7891585210597724,0,5,9
36.99166666666667,-0.06039349309144256,0.08321671987768825,0.0869942271707166,-0.00022304832102912364,4.8659607940899035,0.3644144144144144,1583.111640402426,88.18542180625252,42.81978767741426,0.2291176085696613,1,6,0
21.991666666666667,-0.05221867942727554,0.07446431878628189,0.0468114419482073,-0.0003258154156590144,8.184918507415151,0.0875,475.15883720980736,35.687125049394375,23.226918195663114,0.8703246802768525,0,6,1
38.99166666666667,-0.048819838463068976,0.08367595295174439,0.09113309496843901,-0.0005528581159279378,4.616371012344973,0.3730769230769231,1468.021639485338,70.30480605149971,45.716778317389235,0.21806754927993405,1,6,2
31.991666666666667,-0.056968566975229014,0.07544327304937198,0.05432253076924821,-0.00018792417442902172,9.377442024611206,0.09375,640.9905208890685,44.536684189403644,23.80420865877304,0.1513507903775038,0,6,3
26.991666666666667,-0.047109682692106414,0.08243227861013282,0.0834688759160523,-0.00029566349980896867,4.445816600182192,0.37808641975308643,1371.0593208348475,75.82509733190416,33.39528459358934,1.144937175748881,1,6,4
36.99166666666667,-0.05805114138126824,0.08276167150331348,0.07972827918495158,-0.0002027717400305299,4.8659607940899035,0.36126126126126124,1334.0214663276508,70.39777680669171,47.14822080119831,1.1099714117648634,1,6,5
32.99166666666667,-0.05033969896457455,0.07390971124816881,0.055405735238672066,-0.00019833963889342928,9.093205338350321,0.08333333333333333,615.4344105333398,43.23138746704529,26.82041935683398,0.10979559456571066,0,6,6
25.991666666666667,-0.06910664266419565,0.0741758275464848,0.03228632188394296,-0.0009550248596267978,9.233728737902261,0.08621794871794872,435.3580807162347,26.095694653415194,25.059931677959366,0.7846636860121396,0,6,7
37.99166666666667,-0.04646595141781255,0.07421263541298652,0.06127762626205158,-0.00018250077513587795,9.475762213593882,0.09802631578947368,490.8146011130339,37.56095663487741,23.23389847498527,0.7783665382144094,0,6,8
